Date,USDJPY,EURUSD,GBPUSD,USDCNH,EURJPY,AUDUSD,EURGBP,EURCHF,USDCAD,AUDCAD,CADJPY,EURCAD,CADCHF,GBPJPY,AUDJPY,CHFJPY,AUDCHF,EURAUD,GBPAUD
02/21/2006,-0.55,0.05,-0.25,,-0.5,-0.45,0.325,-0.1,0.075,,,-0.0101,,-0.4141,-0.6666,-0.2525,,,
02/20/2006,-0.5,0.05,-0.202,,-0.35,-0.375,0.325,-0.0505,0.075,,,-0.0101,,-0.35,-0.6666,-0.2828,,,
,,,,,,,,,,,,,,,,,,,
02/17/2006,-0.5,0,-0.25,,-0.35,-0.375,0.3,-0.0505,0.075,,,-0.0101,,-0.5353,-0.6565,-0.3838,,,
02/16/2006,-0.5,0,-0.25,,-0.5,-0.475,0.325,-0.125,0.075,,,,,-0.5353,-0.6666,-0.3838,,,
02/15/2006,-0.6565,0,-0.25,,-0.4,-0.375,0.325,-0.125,0.1,,,-0.0101,,-0.5353,-0.525,-0.3838,,,
02/14/2006,-0.675,0,-0.125,,-0.5,-0.475,0.3,-0.125,0.075,,,,,-0.5353,,-0.3838,,,
02/13/2006,-0.45,0,-0.25,,-0.35,-0.375,0.3,-0.1,0.075,,,,,-0.5353,-0.325,-0.3838,,,
,,,,,,,,,,,,,,,,,,,
02/10/2006,-0.7,0,-0.1,,-0.4,-0.45,0.325,-0.125,0.075,,,,,-0.5151,-0.325,-0.3535,,,
02/09/2006,-0.5,-0.05,-0.2,,-0.325,-0.375,0.325,-0.125,0.0404,,,,,-0.4545,-0.325,-0.3131,,,
02/08/2006,-0.55,-0.05,-0.2,,-0.275,-0.45,0.275,-0.125,0.0404,,,,,-0.4545,-0.325,-0.3131,,,
02/07/2006,-0.45,-0.05,-0.2,,-0.275,-0.45,0.275,-0.125,-0.0606,,,,,-0.4545,-0.325,-0.3131,,,
02/06/2006,-0.25,-0.05,-0.2,,-0.275,-0.325,0.225,-0.1,-0.0606,,,,,-0.35,-0.325,-0.1111,,,
,,,,,,,,,,,,,,,,,,,
02/03/2006,-0.25,-0.05,-0.101,,-0.275,-0.325,0.15,-0.125,-0.0606,,,,,-0.2525,-0.375,-0.1111,,,
02/02/2006,-0.35,0,-0.101,,-0.3,-0.325,0.15,-0.25,-0.0606,,,,,-0.3131,-0.475,-0.1515,,,
02/01/2006,-0.35,0,-0.101,,-0.3,-0.325,0.2,-0.25,-0.0606,,,,,-0.3131,-0.475,-0.1515,,,
01/31/2006,-0.4,0,-0.101,,-0.3,-0.4,0.2,-0.25,-0.0606,,,,,-0.3333,-0.475,-0.1818,,,
01/30/2006,-0.5,0,-0.1,,-0.4,-0.4,0.2424,-0.15,-0.025,,,,,-0.3535,-0.475,-0.2121,,,
,,,,,,,,,,,,,,,,,,,
01/27/2006,-0.55,0.05,-0.1,,-0.3,-0.4,0.25,-0.25,-0.025,,,,,-0.3535,-0.475,-0.2121,,,
01/26/2006,-0.7,0.1,-0.1,,-0.4,-0.325,0.25,-0.25,-0.025,,,,,-0.3636,-0.475,-0.202,,,
01/25/2006,-0.6,0.175,0,,-0.4,-0.375,0.25,-0.25,-0.025,,,,,-0.4848,-0.475,-0.3333,,,
01/24/2006,-0.7,0.175,-0.1,,-0.4,-0.4,0.325,-0.25,-0.025,,,,,-0.4848,-0.45,-0.3333,,,
01/23/2006,-0.75,0.2,-0.1,,-0.45,-0.45,0.3,-0.1875,-0.025,,,,,-0.6161,-0.6666,-0.4545,,,
,,,,,,,,,,,,,,,,,,,
01/20/2006,-0.7,0.15,-0.1,,-0.45,-0.45,0.3,-0.1875,-0.025,,,,,-0.606,-0.6666,-0.4646,,,
01/19/2006,-0.65,0.175,-0.1,,-0.55,-0.475,0.3,-0.25,-0.05,,,0.005,,-0.606,-0.6565,-0.4646,,,
01/18/2006,-0.7,0.175,-0.075,,-0.45,-0.475,0.25,-0.25,-0.05,,,-0.0101,,-0.606,-0.6666,-0.4646,,,
01/17/2006,-0.6,0.2,-0.075,,-0.6,-0.325,0.25,-0.2125,0,,,-0.0101,,-0.6161,-0.6565,-0.4545,,,
01/16/2006,-0.8585,0.2,-0.05,,-0.7,-0.325,0.25,-0.2626,0.025,,,,,-0.6161,-0.8181,-0.4646,,,
,,,,,,,,,,,,,,,,,,,
01/13/2006,-1,0.2,-0.05,,-0.7,-0.375,0.25,-0.25,-0.05,,,-0.0101,,-0.606,-0.808,-0.4646,,,
01/12/2006,-0.95,0.2,-0.05,,-0.75,-0.375,0.25,-0.25,-0.05,,,-0.0101,,-0.5,-0.808,-0.6161,,,
01/11/2006,-0.85,0.17,-0.05,,-0.65,-0.375,0.175,-0.2125,0.075,,,-0.0101,,-0.6565,-0.8181,-0.5151,,,
01/10/2006,-0.85,0.2592,-0.05,,-0.65,-0.4242,0.2,-0.25,0.025,,,,,-0.6666,-0.575,-0.505,,,
01/09/2006,-0.9,0.15,-0.05,,-0.6565,-0.375,0.2,-0.25,0.05,,,-0.0101,,-0.6565,-0.808,-0.5151,,,
,,,,,,,,,,,,,,,,,,,
01/06/2006,-0.8,0.25,-0.05,,-0.55,-0.475,0.3,-0.2525,-0.125,,,0.005,,-0.6161,-0.575,-0.4545,,,
01/05/2006,-0.606,0.2,-0.0505,,-0.6,-0.4343,0.25,-0.2525,-0.1515,,,-0.0101,,-0.4141,-0.8181,-0.2525,,,
01/04/2006,-0.6565,0.2,-0.0202,,-0.6,-0.475,0.3,-0.202,-0.1515,,,-0.0101,,-0.4848,-0.8181,-0.3333,,,
01/03/2006,-0.5,0.1,-0.25,,-0.55,-0.575,0.25,-0.1,-0.025,,,,,,-0.675,,,,
01/02/2006,-0.6,0.1,-0.25,,-0.55,-0.675,0.25,-0.1,-0.1,,,,,,-0.675,,,,
,,,,,,,,,,,,,,,,,,,
12/30/2005,-0.6,0.1,-0.1,,-0.55,-0.625,0.25,-0.1,-0.075,,,,,,-0.675,,,,
12/29/2005,-0.6,0.125,-0.15,,-0.55,-0.675,0.25,-0.1,-0.1,,,,,,-0.675,,,,
12/28/2005,-0.7,0.05,-0.15,,-0.55,-0.625,0.2,-0.1,-0.075,,,,,,-0.675,,,,
12/27/2005,-0.75,0.05,-0.15,,-0.55,-0.625,0.2,-0.1,-0.075,,,,,,-0.675,,,,
12/26/2005,,0.05,,,-0.55,-0.625,,,,,,,,,-0.675,,,,
,,,,,,,,,,,,,,,,,,,
12/23/2005,-0.75,0.05,-0.1,,-0.55,-0.625,0.2,-0.1,-0.075,,,,,,-0.675,,,,
12/22/2005,-0.75,0.05,-0.1,,-0.55,-0.625,0.2,-0.1,-0.125,,,,,,-0.675,,,,
12/21/2005,-0.75,-0.05,-0.1,,-0.65,-0.575,0.1,-0.1,-0.025,-0.3,-0.15,-0.15,,-0.6,-0.675,-0.25,-0.35,0.4,0.4
12/20/2005,-0.75,0.15,-0.1,,-0.65,-0.65,0.1,-0.25,-0.025,-0.3,-0.15,-0.15,,-0.6,-0.75,-0.25,-0.35,0.4,0.4
12/19/2005,-0.95,0.1,0.05,,-0.7,-0.6,0.2,-0.25,-0.17,-0.35,-0.15,-0.15,,-0.6,-1,-0.25,-0.35,0.4,0.4
,,,,,,,,,,,,,,,,,,,
12/16/2005,-1.05,0.125,0.1,,-0.7,-0.55,0.125,-0.25,-0.075,-0.35,-0.15,-0.15,,-0.6,-0.65,-0.25,-0.35,0.4,0.4
12/15/2005,-0.55,0.15,0.1,,,-0.325,0.125,-0.25,-0.075,-0.35,-0.15,-0.175,,,-0.375,-0.25,-0.35,0.4,0.4
12/14/2005,-0.45,0.2,0.1,,-0.3,-0.325,0.1,-0.25,-0.175,-0.35,-0.15,-0.25,,-0.3,-0.375,-0.25,-0.35,0.4,0.35
12/13/2005,-0.4,0.1,-0.05,,-0.3,-0.325,,-0.25,-0.075,-0.35,-0.15,-0.25,,-0.3,-0.375,-0.25,-0.35,0.3,0.275
12/12/2005,-0.45,0.1,-0.1,,-0.3,-0.35,0.15,-0.25,-0.075,-0.35,-0.15,-0.25,,-0.3,-0.375,-0.25,-0.35,0.3,0.3
,,,,,,,,,,,,,,,,,,,
12/09/2005,-0.4,0.1,-0.1,,-0.3,-0.325,0.15,-0.25,-0.075,-0.35,-0.15,-0.25,,-0.3,-0.375,-0.25,-0.15,0.25,0.25
12/08/2005,-0.4,0.1,-0.1,,-0.3,-0.45,,-0.25,-0.075,-0.6,-0.15,-0.25,,-0.3,-0.8,-0.25,,0.25,0.25
12/07/2005,-0.3,0.1,-0.1,,-0.3,-0.325,0,-0.25,-0.1,-0.35,-0.15,-0.25,,-0.3,-0.225,-0.25,-0.4,0.25,0.25
12/06/2005,-0.3,0.1,-0.1,,-0.3,-0.35,0,-0.25,-0.025,-0.35,-0.15,-0.25,,-0.3,-0.275,-0.25,-0.4,0.4,0.4
12/05/2005,-0.325,0.1,-0.05,,-0.275,-0.35,-0.1,-0.25,-0.025,-0.35,-0.15,-0.25,,-0.3,-0.275,-0.25,-0.4,0.4,0.4
,,,,,,,,,,,,,,,,,,,
12/02/2005,-0.3,0.1,-0.05,,-0.3,-0.4,-0.1,-0.25,-0.05,-0.4,-0.15,-0.25,,-0.3,-0.35,-0.25,-0.35,0.45,0.45
12/01/2005,-0.35,-0.1,-0.05,,-0.3,-0.425,0.25,-0.25,0,-0.4,-0.15,-0.25,,-0.3,-0.35,-0.25,-0.35,0.35,0.35
11/30/2005,-0.4,0.05,-0.2,,-0.3,-0.425,0.25,-0.25,-0.025,-0.45,-0.15,-0.25,,-0.3,-0.275,-0.25,-0.35,0.35,0.35
11/29/2005,-0.4,-0.05,-0.1,,-0.3,-0.45,0.25,-0.25,0.15,-0.4,-0.15,-0.25,,-0.3,-0.275,-0.25,-0.35,0.35,0.35
11/28/2005,-0.4,-0.05,-0.1,,-0.3,-0.425,0.25,-0.25,0,-0.6,-0.15,-0.25,,-0.3,-0.275,-0.25,-0.35,0.35,0.35
,,,,,,,,,,,,,,,,,,,
11/25/2005,-0.4,-0.05,-0.4,,-0.275,-0.425,0.4,-0.25,0.025,-0.35,-0.15,-0.25,,-0.3,-0.35,-0.25,-0.35,0.35,0.35
11/24/2005,-0.4,-0.05,-0.45,,-0.275,-0.45,0.25,-0.25,0.05,-0.35,-0.15,-0.25,,-0.3,-0.275,-0.25,-0.35,0.35,0.35
11/23/2005,-0.35,-0.25,-0.45,,-0.25,-0.525,0.25,-0.25,0.025,-0.55,-0.15,-0.25,,-0.3,-0.35,-0.25,-0.35,0.35,0.35
11/22/2005,-0.3,-0.2,-0.45,,-0.275,-0.45,0.25,-0.25,0.025,-0.5,-0.15,-0.25,,-0.3,-0.35,-0.25,-0.35,0.35,0.35
11/21/2005,-0.3,-0.25,-0.45,,-0.275,-0.5,0.4,-0.25,0.025,-0.45,-0.15,-0.25,,-0.3,-0.35,-0.25,-0.35,0.35,0.35
,,,,,,,,,,,,,,,,,,,
11/18/2005,-0.25,-0.35,-0.45,,-0.35,-0.575,0.15,-0.25,0.025,-0.45,-0.35,-0.25,,-0.3,-0.35,-0.25,-0.35,0.35,0.55
11/17/2005,-0.25,-0.35,-0.4,,-0.35,-0.625,,-0.25,0.05,-0.4,-0.18,-0.25,,-0.3,-0.275,-0.25,-0.4,0.35,0.45
11/16/2005,-0.25,-0.35,-0.4,,-0.35,-0.625,0,-0.25,0.125,-0.5,-0.18,-0.25,,-0.3,-0.275,-0.25,-0.4,0.4,0.45
11/15/2005,-0.25,-0.4,-0.4,,-0.3,-0.675,-0.025,-0.25,0.125,-0.5,-0.18,-0.25,,-0.3,-0.35,-0.25,-0.4,0.4,0.45
11/14/2005,-0.25,-0.35,-0.4,,-0.35,-0.625,-0.025,-0.25,0.125,-0.5,-0.18,-0.25,,-0.3,-0.275,-0.25,-0.4,0.4,0.45
,,,,,,,,,,,,,,,,,,,
11/11/2005,-0.3,-0.4,-0.4,,-0.4,-0.625,0.05,-0.25,0.1,-0.5,-0.38,-0.25,,-0.3,-0.275,-0.25,-0.4,0.4,0.45
11/10/2005,-0.25,-0.35,-0.4,,-0.35,-0.675,0.05,-0.25,0.075,-0.5,-0.15,-0.25,,-0.3,-0.275,-0.25,-0.4,0.4,0.45
11/09/2005,-0.25,-0.4,-0.4,,-0.35,-0.675,0.05,-0.25,0.075,-0.5,-0.15,-0.25,,-0.3,-0.275,-0.25,-0.4,0.4,0.45
11/08/2005,-0.25,-0.4,-0.3,,-0.25,-0.675,0.05,-0.25,0.05,-0.5,-0.15,-0.25,,-0.3,-0.275,-0.25,-0.45,0.4,0.45
11/07/2005,-0.2,-0.35,-0.3,,-0.3,-0.7,0.05,-0.25,0.075,-0.5,-0.15,-0.25,,-0.3,-0.275,-0.25,-0.45,0.4,0.45
,,,,,,,,,,,,,,,,,,,
11/04/2005,-0.25,-0.25,-0.3,,-0.17,-0.575,0.05,-0.25,-0.1,-0.5,-0.15,-0.25,,-0.3,-0.275,-0.25,-0.65,0.4,0.65
11/03/2005,-0.25,-0.2,-0.3,,-0.17,-0.525,0.05,-0.25,-0.075,,-0.15,-0.4,,-0.3,-0.275,-0.25,-0.35,0.35,0.3
11/02/2005,-0.3,-0.2,,,-0.17,-0.55,0.05,-0.25,-0.075,-0.35,-0.15,-0.4,,-0.3,-0.275,-0.25,-0.35,0.35,0.3
11/01/2005,-0.35,-0.025,-0.2,,-0.2,-0.45,0.1,-0.25,-0.075,-0.35,-0.15,-0.4,,-0.3,-0.275,-0.25,-0.35,0.35,0.3
10/31/2005,-0.35,-0.1,-0.2,,-0.2,-0.375,0.05,-0.25,-0.075,-0.35,-0.15,,,-0.3,-0.8,-0.25,-0.35,0.35,0.3
,,,,,,,,,,,,,,,,,,,
10/28/2005,-0.3,-0.1,-0.35,,-0.35,-0.4,0.1,-0.25,-0.15,-0.35,-0.15,-0.4,,-0.3,-0.8,-0.25,-0.35,0.35,0.3
10/27/2005,-0.3,-0.0375,-0.3,,-0.25,-0.375,0.05,-0.25,-0.025,-0.6,-0.15,-0.4,,-0.3,-0.8,-0.25,-0.35,0.35,0.3
10/26/2005,-0.3,-0.2,-0.3,,-0.22,-0.375,0.05,-0.3,-0.025,-0.35,-0.15,-0.4,,-0.3,-0.8,-0.25,-0.35,0.35,0.3
10/25/2005,-0.275,-0.2,-0.3,,-0.22,-0.45,0.05,-0.3,-0.2,-0.35,-0.15,-0.4,,-0.3,-0.475,-0.25,-0.35,0.35,0.3
10/24/2005,-0.25,-0.2,-0.3,,-0.2,-0.475,0.05,-0.25,-0.075,-0.4,-0.15,-0.4,,-0.3,-0.475,-0.25,-0.35,0.35,0.3
,,,,,,,,,,,,,,,,,,,
10/21/2005,-0.3,-0.35,-0.3,,-0.2,-0.45,0.05,-0.25,-0.075,-0.4,-0.15,-0.4,,-0.5,-0.475,-0.25,-0.35,0.35,0.3
10/20/2005,-0.2,-0.25,-0.3,,-0.3,-0.475,-0.15,-0.25,-0.075,-0.4,,-0.4,,-0.5,-0.8,-0.25,-0.35,0.35,0.3
10/19/2005,-0.35,-0.3,-0.325,,-0.5,-0.5,0.15,-0.25,-0.075,-0.4,-0.35,-0.4,,-0.5,-0.8,-0.25,-0.35,0.35,0.3
10/18/2005,-0.25,-0.2,-0.15,,-0.35,-0.525,0.15,-0.25,-0.07,-0.4,-0.35,-0.4,,-0.5,-0.475,-0.25,-0.35,0.4,0.3
10/17/2005,-0.3,-0.3,-0.35,,-0.35,-0.475,0.1,-0.25,-0.025,-0.4,-0.35,-0.4,,-0.5,-0.475,-0.45,-0.35,0.4,0.3
,,,,,,,,,,,,,,,,,,,
10/14/2005,-0.35,-0.25,-0.3,,-0.35,-0.525,0.125,-0.25,-0.06,-0.4,-0.35,-0.4,,-0.5,-0.475,-0.4,-0.35,0.35,0.3
10/13/2005,-0.35,-0.25,-0.325,,-0.35,-0.525,0.15,-0.45,-0.125,-0.6,-0.35,-0.4,,-0.5,-0.8,-0.4,-0.35,0.35,0.3
10/12/2005,-0.35,,-0.325,,-0.35,-0.5,0.15,-0.3,-0.3,-0.35,-0.35,-0.4,,-0.5,-0.475,-0.4,-0.35,0.55,0.3
10/11/2005,-0.35,-0.1,-0.3,,-0.35,-0.375,0.15,-0.3,-0.3,-0.35,-0.35,-0.4,,-0.5,-0.475,-0.4,-0.35,0.325,0.3
10/10/2005,-0.45,-0.1,-0.2,,-0.35,-0.375,0.175,-0.3,-0.225,-0.35,-0.35,,,-0.5,-0.475,,,0.6,0.3
,,,,,,,,,,,,,,,,,,,
10/07/2005,-0.45,-0.3,-0.4,,-0.525,-0.45,0.15,-0.3,-0.225,-0.35,-0.35,-0.4,,-0.5,-0.8,-0.6,-0.15,0.5,0.3
10/06/2005,-0.45,-0.25,-0.4,,-0.35,-0.475,0.15,-0.3,-0.3,-0.35,-0.35,-0.35,,-0.5,-0.475,-0.6,-0.15,,
10/05/2005,-0.4,-0.25,-0.35,,-0.45,-0.425,0.15,-0.4,-0.375,-0.35,-0.35,-0.35,,-0.5,-0.475,-0.6,,0.1,0.1
10/04/2005,-0.4,-0.3,-0.45,,-0.45,-0.425,0.15,-0.4,-0.375,-0.35,-0.35,-0.35,,-0.5,-0.475,-0.6,-0.4,,
10/03/2005,-0.45,-0.3,-0.45,,-0.6,-0.425,0.15,-0.4,-0.35,-0.35,-0.35,-0.35,,-0.5,-0.475,-0.6,-0.4,0.25,0.25
,,,,,,,,,,,,,,,,,,,
09/30/2005,-0.5,-0.3,-0.4,,-0.6,-0.425,0.15,-0.4,-0.225,-0.35,-0.35,-0.35,,-0.5,-0.475,-0.6,-0.4,0.25,0.25
09/29/2005,-0.45,-0.3,-0.4,,-0.4,-0.425,0.35,-0.4,-0.225,-0.55,-0.35,-0.55,,-0.5,-0.475,-0.6,-0.4,0.25,0.25
09/28/2005,-0.45,-0.3,-0.3,,-0.4,-0.425,0.1,-0.4,-0.225,-0.5,-0.35,-0.25,,-0.5,-0.475,-0.6,-0.4,0.25,0.25
09/27/2005,-0.4,-0.3,-0.3,,-0.4,-0.475,0.1,-0.15,-0.225,-0.5,-0.35,-0.25,,-0.5,-0.475,-0.6,-0.4,0.25,0.25
09/26/2005,-0.4,-0.3,-0.5,,-0.6,,0.1,-0.4,-0.225,-0.5,-0.35,-0.25,,-0.5,-0.8,-0.6,-0.4,0.25,0.25
,,,,,,,,,,,,,,,,,,,
09/23/2005,-0.45,-0.3,-0.2,,-0.5,-0.45,,-0.4,-0.225,-0.5,-0.35,-0.25,,-0.5,-0.8,-0.6,-0.4,0.25,0.25
09/22/2005,-0.5,-0.15,-0.2,,-0.5,-0.325,0,-0.4,-0.35,-0.5,-0.35,-0.25,,-0.5,-0.575,-0.6,-0.4,0.25,0.25
09/21/2005,-0.5,-0.15,-0.35,,-0.55,-0.45,0,-0.25,-0.25,-0.5,-0.35,-0.25,,-0.5,-0.575,-0.6,-0.4,0.25,0.25
09/20/2005,-0.5,-0.25,-0.3,,-0.55,-0.45,0,-0.25,-0.225,-0.5,-0.35,-0.25,,-0.5,-0.575,-0.6,-0.4,0.25,0.25
09/19/2005,-0.5,-0.25,-0.3,,-0.55,-0.425,0,-0.25,-0.225,-0.4,-0.35,-0.25,,-0.5,-0.575,-0.6,-0.4,0.25,0.25
,,,,,,,,,,,,,,,,,,,
09/16/2005,-0.6,-0.1,,,-0.45,-0.65,-0.05,-0.25,-0.35,-0.4,-0.35,-0.25,,-0.5,-0.575,-0.6,-0.4,,0.25
09/15/2005,-0.65,-0.1,-0.1,,-0.475,-0.475,-0.1,-0.25,-0.3,-0.4,-0.35,-0.25,,-0.5,-0.575,-0.6,-0.4,0.35,0.25
09/14/2005,-0.65,-0.05,-0.1,,-0.45,-0.65,-0.1,-0.45,-0.125,-0.4,-0.35,-0.25,,-0.5,-0.575,-0.6,-0.4,0.35,0.25
09/13/2005,-0.6,,,,-0.45,-0.375,-0.05,-0.3,-0.125,-0.4,-0.35,-0.25,,-0.5,-0.575,-0.6,-0.4,0.35,0.25
09/12/2005,-0.7,0.1,0.1,,-0.45,-0.375,-0.05,-0.3,-0.3,,-0.35,-0.25,,-0.5,-0.575,-0.6,-0.4,0.35,
,,,,,,,,,,,,,,,,,,,
09/09/2005,-0.7,0.1,0.1,,-0.45,-0.375,0.05,-0.3,-0.275,-0.5,-0.35,-0.25,,-0.5,-0.575,-0.6,-0.4,0.35,0.4
09/08/2005,-0.7,0.1,0.1,,-0.45,-0.325,0.05,-0.3,-0.275,-0.5,-0.35,-0.25,,-0.5,-0.575,-0.6,-0.4,0.35,0.4
09/07/2005,-0.75,0.1,0.3,,-0.45,-0.375,0.05,-0.3,-0.275,-0.5,-0.35,-0.25,,-0.5,-0.575,-0.6,-0.4,0.35,0.4
09/06/2005,-0.75,0.1,0.3,,-0.5,-0.475,0.1,-0.3,-0.275,-0.5,-0.35,-0.25,,-0.5,-0.575,-0.6,-0.4,0.45,0.4
09/05/2005,-0.85,0.2,0.3,,-0.6,-0.425,0.1,-0.3,-0.175,-0.5,-0.35,-0.25,,-0.5,-0.575,-0.6,-0.5,0.45,0.4
,,,,,,,,,,,,,,,,,,,
09/02/2005,-0.7,0.3,0.1,,-0.6,-0.475,0.1,-0.3,-0.175,-0.5,-0.35,-0.25,,-0.5,-0.575,-0.6,-0.5,0.45,0.4
09/01/2005,-0.7,0.05,-0.05,,-0.6,-0.625,0.1,-0.25,-0.325,-0.6,-0.35,-0.25,,-0.5,-0.575,-0.6,-0.55,0.45,0.4
08/31/2005,-0.55,-0.25,-0.35,,-0.6,-0.725,0.1,-0.25,-0.275,-0.8,-0.35,-0.25,,-0.65,-0.575,-0.6,-0.55,0.45,0.4
08/30/2005,-0.55,-0.3,-0.35,,-0.6,-0.725,0,-0.25,-0.225,-0.5,-0.35,-0.25,,-0.65,-0.575,-0.6,-0.55,0.45,0.4
08/29/2005,-0.65,-0.15,-0.3,,-0.6,-0.625,,-0.3,-0.325,-0.5,-0.35,-0.25,,-0.65,-0.575,-0.6,-0.55,0.65,0.6
,,,,,,,,,,,,,,,,,,,
08/26/2005,-0.65,-0.15,-0.3,,-0.6,-0.625,0,-0.3,-0.275,-0.5,-0.35,-0.25,,-0.65,-0.575,-0.6,-0.5,0.35,0.3
08/25/2005,-0.6,-0.25,-0.3,,-0.6,-0.625,0,-0.3,-0.325,-0.55,-0.35,-0.25,,-0.65,-0.575,-0.6,-0.5,0.35,0.3
08/24/2005,-0.5,-0.3,-0.3,,-0.6,-0.625,-0.5,-0.25,-0.325,-0.5,-0.35,-0.25,,-0.65,-0.575,-0.6,-0.5,0.35,0.3
08/23/2005,-0.6,-0.3,-0.3,,-0.6,-0.625,-0.1,-0.25,-0.225,,,,,,-0.575,,,,
08/22/2005,-0.65,-0.3,-0.25,,-0.6,-0.625,-0.1,-0.25,-0.175,,,,,,-0.575,,,,
,,,,,,,,,,,,,,,,,,,
08/19/2005,-0.6,-0.3,-0.25,,-0.6,-0.575,0,-0.25,-0.075,-0.5,-0.35,-0.25,,-0.65,-0.575,-0.6,-0.5,0.35,0.3
08/18/2005,-0.7,-0.25,-0.25,,-0.6,-0.475,0,-0.25,-0.075,-0.5,-0.35,-0.25,,-0.65,-0.575,-0.6,-0.5,0.35,0.3
08/17/2005,-0.7,-0.15,-0.2,,-0.6,-0.475,0,-0.25,-0.175,-0.5,-0.35,-0.25,,-0.65,-0.575,-0.6,-0.5,0.35,0.3
08/16/2005,-0.85,-0.1,-0.2,,-0.6,-0.55,-0.05,-0.25,-0.225,-0.5,-0.35,-0.25,,-0.65,-0.65,-0.6,-0.5,0.35,0.3
08/15/2005,-0.8,-0.1,-0.05,,-0.6,-0.5,0,-0.25,-0.25,-0.45,-0.35,-0.25,,-0.65,-0.575,-0.6,-0.5,0.35,0.3
,,,,,,,,,,,,,,,,,,,
08/12/2005,-0.8,-0.1,-0.05,,-0.6,-0.375,0.05,-0.25,-0.225,-0.45,-0.35,-0.25,,-0.65,-0.575,-0.6,-0.5,0.35,0.5
08/11/2005,-0.8,0,-0.05,,-0.65,-0.475,0.1,-0.25,-0.175,-0.55,-0.35,-0.25,,-0.65,-0.575,-0.6,-0.5,0.4,0.35
08/10/2005,-0.8,-0.1,-0.2,,-0.6,-0.525,0.4,-0.25,-0.175,-0.55,-0.35,-0.25,,-0.65,-0.575,-0.6,-0.5,0.45,0.55
08/09/2005,-0.6,-0.1,-0.2,,-0.55,-0.525,0.4,-0.25,-0.075,-0.55,-0.35,-0.25,,-0.65,-0.575,-0.6,-0.5,0.45,0.25
08/08/2005,-0.45,-0.15,-0.2,,-0.55,-0.525,0.4,-0.25,-0.175,-0.5,-0.35,-0.25,,-0.65,-0.725,-0.6,-0.45,0.45,0.25
,,,,,,,,,,,,,,,,,,,
08/05/2005,-0.7,-0.15,-0.25,,-0.55,-0.425,0.4,-0.25,-0.175,-0.45,-0.35,,,-0.65,-0.725,-0.6,-0.45,0.45,0.25
08/04/2005,-0.7,-0.1,-0.25,,-0.55,-0.475,0.4,-0.25,-0.175,-0.45,-0.35,-0.5,,-0.65,-0.725,-0.6,-0.45,0.45,0.25
08/03/2005,-0.7,-0.1,-0.25,,-0.55,-0.5,0.4,-0.25,-0.175,-0.45,-0.35,-0.5,,-0.65,-0.725,-0.6,-0.45,0.45,0.25
08/02/2005,-0.55,-0.2,-0.25,,-0.6,-0.675,0.4,-0.25,-0.125,-0.55,-0.35,-0.5,,-0.65,-0.725,-0.6,-0.45,0.45,0.25
08/01/2005,-0.4,-0.25,-0.3,,-0.6,-0.675,0.4,-0.25,-0.175,,-0.35,-0.5,,-0.65,-0.725,-0.6,-0.45,0.5,0.25
,,,,,,,,,,,,,,,,,,,
07/29/2005,-0.35,-0.35,-0.4,,-0.65,-0.725,0.25,-0.2,-0.075,-0.45,-0.55,-0.5,,-0.65,-0.725,-0.6,-0.45,0.6,0.45
07/28/2005,-0.35,-0.35,-0.45,,-0.65,-0.625,0.25,-0.2,-0.025,-0.45,-0.25,-0.5,,-0.65,-0.725,-0.6,-0.45,0.3,0.15
07/27/2005,-0.35,-0.35,-0.45,,-0.65,-0.625,0.25,-0.2,-0.025,-0.45,-0.25,-0.5,,-0.65,-0.725,-0.6,-0.45,0.3,0.15
07/26/2005,-0.45,-0.35,-0.45,,-0.7,-0.625,0.25,-0.2,-0.125,-0.5,-0.25,-0.5,,-0.65,-0.725,-0.6,-0.45,0.3,0.15
07/25/2005,-0.6,-0.3,-0.4,,-0.7,-0.625,0.35,-0.2,-0.125,-0.5,-0.25,-0.5,,-0.65,-0.725,-0.6,-0.45,0.3,0.15
,,,,,,,,,,,,,,,,,,,
07/22/2005,-0.7,-0.25,-0.4,,-0.7,-0.6,0.35,-0.2,-0.075,-0.5,-0.25,-0.5,,-0.65,-0.725,-0.6,-0.45,0.3,0.15
07/21/2005,-1,-0.25,-0.6,,-0.8,-0.625,0.35,-0.2,-0.075,-0.55,-0.25,-0.5,,-0.65,-0.725,-0.6,-0.45,0.3,0.15
07/20/2005,-0.15,-0.35,-0.55,,-0.6,-0.525,0.35,-0.1,-0.025,-0.6,-0.25,-0.5,,-0.65,-0.725,-0.6,-0.45,0.5,0.15
07/19/2005,-0.4,-0.45,-0.55,,-0.6,-0.675,0.3,-0.2,-0.075,-0.6,-0.25,-0.5,,-0.65,-0.725,-0.6,-0.45,0.35,0.15
07/18/2005,-0.4,-0.35,-0.4,,-0.6,-0.675,0.35,-0.2,-0.075,-0.6,-0.25,-0.5,,-0.65,-0.725,,-0.45,0.35,
,,,,,,,,,,,,,,,,,,,
07/15/2005,-0.45,-0.35,-0.4,,-0.6,-0.675,0.3,-0.2,-0.125,-0.65,-0.25,-0.5,,-0.65,-0.725,-0.85,-0.45,0.35,0.4
